Date,Total Return Index,Beta Raw,Volatility 30D
1945-01-01,100.0,,
1945-01-02,100.01060927091685,,
1945-01-03,100.02121854183368,,
1945-01-04,100.0318278127505,,
1945-01-05,100.04243708366734,,
1945-01-08,100.07426489641784,,
1945-01-09,100.08487416733468,,
1945-01-10,100.09548343825148,,
1945-01-11,100.10609270916832,,
1945-01-12,100.11670198008518,,
1945-01-15,100.14852979283566,,
1945-01-16,100.1591390637525,,
1945-01-17,100.16974833466934,,
1945-01-18,100.18035760558617,,
1945-01-19,100.190966876503,,
1945-01-22,100.2227946892535,,
1945-01-23,100.23340396017036,,
1945-01-24,100.24401323108718,,
1945-01-25,100.254622502004,,
1945-01-26,100.26523177292084,,
1945-01-29,100.29705958567136,,
1945-01-30,100.30766885658818,,
1945-01-31,100.318278127505,,
1945-02-01,100.32888739842186,,
1945-02-02,100.34063064134516,,
1945-02-05,100.3758603701152,,
1945-02-06,100.38760361303854,,
1945-02-07,100.39934685596184,,
1945-02-08,100.41109009888518,,
1945-02-09,100.42283334180853,,
1945-02-12,100.45806307057856,,
1945-02-13,100.46980631350186,,
1945-02-14,100.4815495564252,,
1945-02-15,100.49329279934854,,
1945-02-16,100.50503604227188,,
1945-02-19,100.54026577104187,,
1945-02-20,100.55200901396522,,
1945-02-21,100.56375225688856,,
1945-02-22,100.57549549981188,,
1945-02-23,100.5872387427352,,
1945-02-26,100.62246847150524,,
1945-02-27,100.63421171442856,,
1945-02-28,100.64595495735188,,
1945-03-01,100.65769820027523,,
1945-03-02,100.66830227951012,,
1945-03-05,100.70011451721486,,
1945-03-06,100.71071859644977,,
1945-03-07,100.72132267568468,,
1945-03-08,100.73192675491956,,
1945-03-09,100.7425308341545,,
1945-03-12,100.7743430718592,,
1945-03-13,100.78494715109412,,
1945-03-14,100.795551230329,,
1945-03-15,100.80615530956392,,
1945-03-16,100.81675938879884,,
1945-03-19,100.84857162650356,,
1945-03-20,100.85917570573844,,
1945-03-21,100.86977978497336,,
1945-03-22,100.88038386420828,,
1945-03-23,100.89098794344318,,
1945-03-26,100.92280018114788,,
1945-03-27,100.93340426038282,,
1945-03-28,100.94400833961772,,
1945-03-29,100.95461241885262,,
1945-03-30,100.96521649808754,,
1945-04-02,100.9973791345634,,
1945-04-03,101.00833361256944,,
1945-04-04,101.0192880905755,,
1945-04-05,101.03024256858156,,
1945-04-06,101.04119704658758,,
1945-04-09,101.07406048060574,,
1945-04-10,101.08501495861178,,
1945-04-11,101.09596943661782,,
1945-04-12,101.1069239146239,,
1945-04-13,101.11787839262992,,
1945-04-16,101.15074182664809,,
1945-04-17,101.16169630465411,,
1945-04-18,101.17265078266018,,
1945-04-19,101.18360526066624,,
1945-04-20,101.19455973867228,,
1945-04-23,101.22742317269042,,
1945-04-24,101.23837765069648,,
1945-04-25,101.24933212870252,,
1945-04-26,101.26028660670858,,
1945-04-27,101.27124108471465,,
1945-04-30,101.30410451873276,,
1945-05-01,101.31505899673884,,
1945-05-02,101.3256568816522,,
1945-05-03,101.33625476656556,,
1945-05-04,101.34685265147893,,
1945-05-07,101.378646306219,,
1945-05-08,101.38924419113236,,
1945-05-09,101.39984207604572,,
1945-05-10,101.41043996095908,,
1945-05-11,101.42103784587243,,
1945-05-14,101.45283150061252,,
1945-05-15,101.46342938552588,,
1945-05-16,101.47402727043924,,
1945-05-17,101.48462515535262,,
1945-05-18,101.49522304026596,,
1945-05-21,101.52701669500604,,
1945-05-22,101.5376145799194,,
1945-05-23,101.54821246483276,,
1945-05-24,101.55881034974612,,
1945-05-25,101.56940823465948,,
1945-05-28,101.60120188939956,,
1945-05-29,101.61179977431294,,
1945-05-30,101.6223976592263,,
1945-05-31,101.63299554413965,,
1945-06-01,101.643593429053,,
1945-06-04,101.67643610022638,,
1945-06-05,101.6873836572842,,
1945-06-06,101.698331214342,,
1945-06-07,101.7092787713998,,
1945-06-08,101.72022632845756,,
1945-06-11,101.75306899963095,,
1945-06-12,101.76401655668874,,
1945-06-13,101.77496411374656,,
1945-06-14,101.78591167080435,,
1945-06-15,101.79685922786214,,
